id_transaccion,items
TRX-003508,"Arroz,Cafe,Cerveza,Pasta,Pañales"
TRX-003509,"Cafe,Chocolate,Leche,Pan"
TRX-003510,"Cafe,Cerveza,Huevos,Manzanas,Pañales"
TRX-003511,"Cerveza,Pasta,Pañales"
TRX-003512,"Cerveza,Chocolate,Huevos,Queso"
TRX-003513,"Cafe,Cerveza,Pañales"
TRX-003514,"Cerveza,Leche,Pañales,Queso,Vino"
TRX-003515,"Cafe,Leche,Pan"
TRX-003516,"Arroz,Cerveza,Pasta,Pañales"
TRX-003517,"Arroz,Huevos,Leche,Manzanas,Pasta"
TRX-003518,"Arroz,Cafe,Leche,Pan"
TRX-003519,"Cafe,Cerveza,Pañales,Queso"
TRX-003520,"Cafe,Cerveza,Pan,Pasta,Pañales"
TRX-003521,"Cerveza,Pañales"
TRX-003522,"Cerveza,Pañales"
TRX-003523,Vino
TRX-003524,"Cerveza,Chocolate,Queso,Vino"
TRX-003525,"Cafe,Cerveza,Manzanas,Vino"
TRX-003526,"Arroz,Chocolate,Huevos,Pasta,Vino"
TRX-003527,"Cerveza,Pañales"
TRX-003528,Arroz
TRX-003529,"Arroz,Huevos,Queso,Vino"
TRX-003530,"Arroz,Leche,Manzanas,Pan,Pañales"
TRX-003531,"Pasta,Pañales,Queso,Vino"
TRX-003532,"Chocolate,Huevos,Leche,Pasta,Queso"
TRX-003533,"Cafe,Leche,Pan"
TRX-003534,"Cafe,Leche,Pan"
TRX-003535,"Cerveza,Pañales"
TRX-003536,"Cafe,Leche,Pan"
TRX-003537,"Cafe,Leche,Pasta,Queso,Vino"
TRX-003538,"Cafe,Leche,Pan"
TRX-003539,Pasta
TRX-003540,"Cerveza,Pasta,Pañales"
TRX-003541,Queso
TRX-003542,"Cerveza,Pañales"
TRX-003543,"Cafe,Leche,Pan"
TRX-003544,Cerveza
TRX-003545,"Cerveza,Pañales"
TRX-003546,"Cerveza,Leche,Pañales,Vino"
TRX-003547,"Arroz,Cerveza,Manzanas,Pan,Pañales"
TRX-003548,"Arroz,Pan,Pañales,Queso,Vino"
TRX-003549,"Chocolate,Manzanas,Pan,Pasta"
TRX-003550,"Huevos,Leche,Manzanas,Pañales,Queso"
TRX-003551,"Cerveza,Pañales"
TRX-003552,"Pan,Pañales"
TRX-003553,"Arroz,Chocolate,Huevos,Vino"
TRX-003554,"Arroz,Cerveza,Chocolate,Pañales"
TRX-003555,"Cerveza,Pañales"
TRX-003556,"Cerveza,Manzanas,Pan,Pañales"
TRX-003557,Pasta
TRX-003558,"Chocolate,Huevos,Pan"
TRX-003559,"Leche,Manzanas,Queso"
TRX-003560,"Cafe,Chocolate,Leche,Pan"
TRX-003561,"Huevos,Manzanas,Vino"
TRX-003562,"Cafe,Cerveza,Leche,Pan,Pañales"
TRX-003563,"Arroz,Huevos,Pan,Pañales,Vino"
TRX-003564,"Cerveza,Pañales"
TRX-003565,"Leche,Manzanas"
TRX-003566,"Cafe,Leche,Pan"
TRX-003567,"Cafe,Leche,Pan"
TRX-003568,Manzanas
TRX-003569,"Cafe,Leche,Pan"
TRX-003570,"Cerveza,Chocolate,Huevos,Leche,Manzanas"
TRX-003571,"Huevos,Manzanas,Pasta,Queso"
TRX-003572,"Cerveza,Pan,Pañales"
TRX-003573,"Cafe,Cerveza,Leche,Pan"
TRX-003574,"Huevos,Pañales"
TRX-003575,"Cerveza,Pañales"
TRX-003576,"Cafe,Leche,Pan"
TRX-003577,"Arroz,Cerveza"
TRX-003578,"Cerveza,Leche,Manzanas,Pasta,Queso"
TRX-003579,"Cerveza,Chocolate,Pañales,Queso,Vino"
TRX-003580,"Cerveza,Huevos,Pañales"
TRX-003581,"Arroz,Cafe,Cerveza,Pañales,Vino"
TRX-003582,"Cafe,Leche,Pan"
TRX-003583,"Cerveza,Huevos,Pañales"
TRX-003584,"Cerveza,Leche,Pañales"
TRX-003585,"Cafe,Pañales"
TRX-003586,"Cafe,Huevos,Pañales,Queso,Vino"
TRX-003587,"Cafe,Leche,Pan"
TRX-003588,"Cafe,Leche,Pan"
TRX-003589,"Arroz,Cafe,Pasta,Pañales"
TRX-003590,"Cerveza,Pañales"
TRX-003591,"Cafe,Leche,Pan,Vino"
TRX-003592,Pasta
TRX-003593,"Cafe,Leche,Manzanas"
TRX-003594,"Arroz,Cerveza,Chocolate"
TRX-003595,"Huevos,Pasta,Queso,Vino"
TRX-003596,"Huevos,Pan,Pañales,Vino"
TRX-003597,"Cafe,Leche,Pan"
TRX-003598,"Arroz,Cerveza,Huevos,Pasta,Queso"
TRX-003599,"Huevos,Pan"
TRX-003600,"Cafe,Leche,Pan"
TRX-003601,"Chocolate,Huevos,Leche,Manzanas"
TRX-003602,"Cerveza,Pasta,Vino"
TRX-003603,"Cafe,Leche"
TRX-003604,"Cafe,Pasta"
TRX-003605,"Cafe,Leche,Pan"
TRX-003606,"Arroz,Leche,Pasta,Pañales,Queso"
TRX-003607,"Cerveza,Pañales"
TRX-003608,Pasta
TRX-003609,Cafe
TRX-003610,"Cerveza,Pañales,Queso,Vino"
TRX-003611,"Cafe,Chocolate,Leche,Pasta"
TRX-003612,"Cafe,Leche,Manzanas,Pan,Vino"
TRX-003613,"Cafe,Vino"
TRX-003614,"Cafe,Leche,Pan"
TRX-003615,"Cerveza,Chocolate,Pan,Vino"
TRX-003616,"Chocolate,Huevos,Leche,Queso"
TRX-003617,Huevos
TRX-003618,Queso
TRX-003619,"Arroz,Cerveza,Chocolate,Huevos,Manzanas"
TRX-003620,"Cafe,Leche,Pan"
TRX-003621,"Cafe,Leche,Manzanas,Pan,Pasta"
TRX-003622,Cerveza
TRX-003623,"Arroz,Cafe,Chocolate,Huevos,Queso"
TRX-003624,"Cafe,Chocolate,Leche,Pan,Pañales"
TRX-003625,"Cafe,Leche,Pan"
TRX-003626,Pasta
TRX-003627,"Cerveza,Pañales"
TRX-003628,"Arroz,Chocolate,Huevos,Leche,Queso"
TRX-003629,"Cafe,Cerveza,Chocolate,Huevos,Queso"
TRX-003630,"Arroz,Cafe,Manzanas,Queso"
TRX-003631,"Chocolate,Leche,Queso"
TRX-003632,"Arroz,Pan,Vino"
TRX-003633,"Cafe,Leche,Pan"
TRX-003634,"Cerveza,Chocolate,Pasta,Queso"
TRX-003635,"Cerveza,Pañales"
TRX-003636,"Cafe,Leche,Pan"
TRX-003637,"Cerveza,Leche,Pañales"
TRX-003638,"Cafe,Huevos,Leche,Pan,Vino"
TRX-003639,"Pasta,Queso"
TRX-003640,"Cerveza,Pasta,Pañales,Vino"
TRX-003641,Pañales
TRX-003642,"Cafe,Huevos,Manzanas,Pañales,Vino"
TRX-003643,Pan
TRX-003644,"Cerveza,Huevos,Pan,Pañales"
TRX-003645,"Cafe,Cerveza,Pasta,Pañales"
TRX-003646,"Cafe,Leche,Pan"
TRX-003647,"Arroz,Cerveza,Huevos,Pasta,Vino"
TRX-003648,"Cafe,Pan"
TRX-003649,"Cafe,Leche,Pan"
TRX-003650,"Cafe,Pan"
TRX-003651,Arroz
TRX-003652,"Cerveza,Leche,Pasta,Pañales"
TRX-003653,"Manzanas,Queso,Vino"
TRX-003654,"Arroz,Huevos,Vino"
TRX-003655,"Cafe,Leche,Pan"
TRX-003656,"Cerveza,Pañales"
TRX-003657,"Cerveza,Chocolate,Huevos,Pañales"
TRX-003658,"Chocolate,Pañales"
TRX-003659,"Cafe,Leche,Pan"
TRX-003660,"Chocolate,Manzanas,Pan,Pañales,Queso"
TRX-003661,"Cerveza,Pañales"
TRX-003662,"Cerveza,Pasta,Pañales"
TRX-003663,"Leche,Pan"
TRX-003664,"Arroz,Huevos,Manzanas,Pan,Queso"
TRX-003665,"Cafe,Cerveza,Huevos,Pasta"
TRX-003666,"Cerveza,Huevos,Pañales,Vino"
TRX-003667,"Arroz,Huevos,Leche,Pan"
TRX-003668,"Cerveza,Chocolate,Pasta"
TRX-003669,"Arroz,Cafe,Leche,Pan,Pasta"
TRX-003670,Chocolate
TRX-003671,"Cafe,Leche,Pan"
TRX-003672,"Cerveza,Leche,Manzanas,Pan,Queso"
TRX-003673,"Cafe,Leche,Pan"
TRX-003674,"Arroz,Cafe,Chocolate,Pasta"
TRX-003675,"Cafe,Leche,Manzanas,Pan"
TRX-003676,"Huevos,Leche,Pan,Queso"
TRX-003677,Cafe
TRX-003678,"Arroz,Cafe,Chocolate,Pasta"
TRX-003679,Vino
TRX-003680,"Cerveza,Pañales"
TRX-003681,"Cerveza,Leche,Pasta,Pañales,Queso"
TRX-003682,"Chocolate,Leche,Pasta,Vino"
TRX-003683,"Cafe,Leche,Pan"
TRX-003684,"Cafe,Leche,Pan"
TRX-003685,"Cerveza,Vino"
TRX-003686,"Cerveza,Pañales"
TRX-003687,"Arroz,Chocolate,Leche,Manzanas,Queso"
TRX-003688,"Cerveza,Pañales"
TRX-003689,Arroz
TRX-003690,"Cafe,Leche,Pan"
TRX-003691,"Cafe,Leche,Pan"
TRX-003692,"Cerveza,Pañales"
TRX-003693,"Cafe,Cerveza,Vino"
TRX-003694,Pan
TRX-003695,"Cerveza,Pañales"
TRX-003696,"Cafe,Leche,Pan"
TRX-003697,"Cerveza,Pañales"
TRX-003698,"Huevos,Leche,Pan,Pasta"
TRX-003699,Huevos
TRX-003700,"Cerveza,Chocolate,Leche,Pan,Queso"
TRX-003701,"Cerveza,Leche,Pan,Pañales"
TRX-003702,"Huevos,Pan,Pañales,Queso"
TRX-003703,"Cafe,Huevos,Leche,Pan"
TRX-003704,Manzanas
TRX-003705,"Cafe,Cerveza,Pañales"
TRX-003706,"Cerveza,Pañales,Queso"
TRX-003707,"Cafe,Huevos,Leche,Manzanas,Pan"
TRX-003708,"Cafe,Cerveza,Leche,Pañales"
TRX-003709,"Cafe,Leche,Pan,Pasta"
TRX-003710,"Cafe,Leche,Pan"
TRX-003711,"Cafe,Cerveza,Pañales"
TRX-003712,"Arroz,Cerveza,Chocolate,Manzanas,Queso"
TRX-003713,"Cafe,Leche,Pan"
TRX-003714,"Cafe,Chocolate,Pasta"
TRX-003715,"Cafe,Leche,Pan"
TRX-003716,"Cafe,Chocolate,Manzanas,Pasta,Pañales"
TRX-003717,"Chocolate,Manzanas,Vino"
TRX-003718,"Cafe,Leche,Pan"
TRX-003719,"Cafe,Chocolate,Leche,Pasta,Queso"
TRX-003720,"Arroz,Cafe,Chocolate,Huevos,Vino"
TRX-003721,"Huevos,Pasta,Pañales"
TRX-003722,"Cerveza,Pan,Queso,Vino"
TRX-003723,Chocolate
TRX-003724,"Leche,Pan,Pañales"
TRX-003725,"Arroz,Cerveza,Pasta"
TRX-003726,"Arroz,Manzanas"
TRX-003727,"Cerveza,Pan,Pañales"
TRX-003728,"Cafe,Leche,Pan,Queso"
TRX-003729,"Cafe,Leche,Pan"
TRX-003730,"Cerveza,Pañales"
TRX-003731,"Cafe,Manzanas,Pasta,Pañales"
TRX-003732,"Cerveza,Chocolate,Leche,Pañales"
TRX-003733,"Cafe,Leche,Pan"
TRX-003734,"Cerveza,Pasta,Pañales"
TRX-003735,"Cerveza,Pañales"
TRX-003736,"Chocolate,Huevos,Pan,Pasta,Pañales"
TRX-003737,"Huevos,Pan"
TRX-003738,"Cerveza,Pan,Vino"
TRX-003739,"Huevos,Leche,Pan,Pasta"
TRX-003740,"Arroz,Cafe,Manzanas,Pasta,Pañales"
TRX-003741,Huevos
TRX-003742,"Cafe,Leche,Pan"
TRX-003743,"Cafe,Leche,Pan"
TRX-003744,"Arroz,Cerveza,Huevos,Pañales,Vino"
TRX-003745,"Cafe,Leche,Pan"
TRX-003746,"Chocolate,Pan,Pañales"
TRX-003747,"Cerveza,Pañales,Queso"
TRX-003748,"Cerveza,Pañales,Vino"
TRX-003749,"Arroz,Chocolate,Manzanas,Pasta,Vino"
TRX-003750,"Arroz,Cafe,Huevos,Pañales"
TRX-003751,"Cerveza,Pañales"
TRX-003752,"Cerveza,Chocolate"
TRX-003753,"Cafe,Leche,Pan"
TRX-003754,"Leche,Manzanas,Queso"
TRX-003755,"Cafe,Huevos,Manzanas,Pan,Queso"
TRX-003756,"Arroz,Cafe,Huevos,Leche,Queso"
TRX-003757,"Cerveza,Chocolate,Huevos,Vino"
TRX-003758,"Cerveza,Chocolate,Leche"
TRX-003759,"Arroz,Cafe,Cerveza,Leche,Vino"
TRX-003760,"Cerveza,Pañales"
TRX-003761,"Cerveza,Huevos,Pañales,Vino"
TRX-003762,"Cerveza,Pañales"
TRX-003763,"Arroz,Cerveza,Pasta,Pañales"
TRX-003764,"Cerveza,Pañales"
TRX-003765,"Cerveza,Pañales"
TRX-003766,"Cafe,Leche,Pan,Pasta"
TRX-003767,"Cafe,Leche,Pan"
TRX-003768,"Cerveza,Pan,Pasta,Pañales,Vino"
TRX-003769,Pasta
TRX-003770,"Huevos,Leche,Manzanas,Queso"
TRX-003771,"Cafe,Cerveza,Leche,Pasta"
TRX-003772,Manzanas
TRX-003773,"Cafe,Leche,Manzanas"
TRX-003774,"Chocolate,Huevos,Manzanas,Pasta,Queso"
TRX-003775,"Cafe,Huevos,Leche,Pan"
TRX-003776,"Arroz,Cafe,Pan,Vino"
TRX-003777,"Cafe,Leche,Pan"
TRX-003778,"Huevos,Pañales,Vino"
TRX-003779,"Cerveza,Pan,Pañales"
TRX-003780,"Cafe,Chocolate,Leche,Pan,Vino"
TRX-003781,"Cerveza,Pañales"
TRX-003782,"Cerveza,Pasta,Pañales,Vino"
TRX-003783,"Arroz,Cafe,Cerveza,Manzanas,Vino"
TRX-003784,"Cafe,Leche"
TRX-003785,Huevos
TRX-003786,"Cafe,Leche,Pan"
TRX-003787,"Cafe,Huevos,Pan,Queso,Vino"
TRX-003788,"Arroz,Chocolate,Pañales"
TRX-003789,"Cerveza,Pañales"
TRX-003790,"Arroz,Cafe,Chocolate,Huevos,Queso"
TRX-003791,Pasta
TRX-003792,"Arroz,Cafe,Cerveza,Huevos,Pan"
TRX-003793,"Cafe,Cerveza,Pan,Pañales"
TRX-003794,"Pañales,Vino"
TRX-003795,"Arroz,Chocolate"
TRX-003796,"Cerveza,Chocolate,Leche,Pañales"
TRX-003797,"Cerveza,Manzanas,Pasta,Pañales,Vino"
TRX-003798,"Cerveza,Chocolate,Pan,Pasta,Pañales"
TRX-003799,"Cafe,Leche,Pan"
TRX-003800,"Arroz,Chocolate,Queso"
TRX-003801,"Cerveza,Chocolate,Pasta,Pañales"
TRX-003802,"Cerveza,Manzanas"
TRX-003803,"Cafe,Leche,Manzanas,Pan,Pasta"
TRX-003804,Cafe
TRX-003805,"Cerveza,Leche,Pasta,Queso"
TRX-003806,"Huevos,Manzanas,Pan"
TRX-003807,"Huevos,Leche,Pan,Pasta,Pañales"
TRX-003808,"Cerveza,Pañales"
TRX-003809,"Cafe,Leche,Pan"
TRX-003810,"Cerveza,Pañales"
TRX-003811,"Huevos,Pasta"
TRX-003812,"Cafe,Leche,Pan,Pasta,Pañales"
TRX-003813,"Cerveza,Pañales"
TRX-003814,"Cafe,Leche,Pan"
TRX-003815,"Cerveza,Manzanas,Pan,Queso"
TRX-003816,Pan
TRX-003817,"Cafe,Leche,Pan"
TRX-003818,"Cafe,Leche,Pan"
TRX-003819,"Chocolate,Pasta,Pañales"
TRX-003820,"Cafe,Leche,Pan"
TRX-003821,"Cafe,Leche,Pan"
TRX-003822,"Cerveza,Pañales,Vino"
TRX-003823,Leche
TRX-003824,"Arroz,Cafe,Leche,Manzanas,Pan"
TRX-003825,"Cafe,Manzanas,Pan,Pasta,Pañales"
TRX-003826,"Leche,Manzanas,Pasta"
TRX-003827,"Leche,Pañales"
TRX-003828,Cerveza
TRX-003829,"Cafe,Chocolate,Queso,Vino"
TRX-003830,"Cafe,Leche,Pan"
TRX-003831,"Arroz,Cafe,Cerveza,Leche,Queso"
TRX-003832,"Cafe,Pasta,Vino"
TRX-003833,Manzanas
TRX-003834,"Cerveza,Pasta,Pañales"
TRX-003835,"Cerveza,Huevos,Leche,Pasta,Pañales"
TRX-003836,"Cafe,Leche,Pan"
TRX-003837,"Manzanas,Pasta"
TRX-003838,"Manzanas,Pasta"
TRX-003839,"Cerveza,Manzanas,Vino"
TRX-003840,"Arroz,Cafe,Leche,Pan,Pañales"
TRX-003841,"Cerveza,Pañales"
TRX-003842,"Cerveza,Pañales"
TRX-003843,"Cafe,Leche,Manzanas,Pan,Pasta"
TRX-003844,Cafe
TRX-003845,"Leche,Pasta,Vino"
TRX-003846,"Chocolate,Huevos,Manzanas,Pasta,Vino"
TRX-003847,"Cafe,Cerveza,Pan,Pasta,Pañales"
TRX-003848,Pasta
TRX-003849,"Cafe,Leche,Pan"
TRX-003850,"Cerveza,Leche,Manzanas,Pañales"
TRX-003851,"Chocolate,Manzanas,Pasta"
TRX-003852,"Cafe,Leche,Pan,Vino"
TRX-003853,"Cafe,Leche,Pan,Pasta"
TRX-003854,"Arroz,Cafe,Leche,Pan,Vino"
TRX-003855,"Cafe,Leche,Pan"
TRX-003856,"Cafe,Pan"
TRX-003857,Manzanas
TRX-003858,"Cerveza,Pañales"
TRX-003859,Cerveza
TRX-003860,"Cerveza,Manzanas,Pañales"
TRX-003861,Arroz
TRX-003862,"Cerveza,Pañales"
TRX-003863,"Arroz,Cafe,Leche,Pan"
TRX-003864,"Arroz,Chocolate,Leche,Pan"
TRX-003865,"Huevos,Manzanas,Pañales,Queso"
TRX-003866,"Cafe,Leche,Pan"
TRX-003867,"Cafe,Leche,Pan"
TRX-003868,"Cafe,Huevos,Pan,Queso"
TRX-003869,"Cerveza,Chocolate,Leche,Pañales"
TRX-003870,"Queso,Vino"
TRX-003871,"Cafe,Cerveza,Pañales"
TRX-003872,Pan
TRX-003873,"Cerveza,Chocolate,Pasta"
TRX-003874,"Cerveza,Pañales"
TRX-003875,"Arroz,Cafe,Leche,Pañales,Queso"
TRX-003876,"Arroz,Huevos,Leche"
TRX-003877,"Cerveza,Pañales"
TRX-003878,"Cerveza,Leche,Pasta,Pañales"
TRX-003879,"Chocolate,Pasta,Queso"
TRX-003880,"Cafe,Leche,Manzanas,Pan,Queso"
TRX-003881,"Huevos,Manzanas"
TRX-003882,"Leche,Manzanas,Queso"
TRX-003883,Arroz
TRX-003884,"Cafe,Leche,Pan"
TRX-003885,"Cerveza,Pan,Pasta,Pañales"
TRX-003886,"Cafe,Leche,Pan,Queso"
TRX-003887,"Huevos,Queso"
TRX-003888,"Cafe,Leche,Manzanas,Pan"
TRX-003889,"Cerveza,Manzanas,Pañales"
TRX-003890,"Cafe,Leche,Pan"
TRX-003891,Manzanas
TRX-003892,"Cafe,Leche,Pan"
TRX-003893,"Cafe,Leche,Pan"
TRX-003894,"Arroz,Chocolate,Leche,Pañales"
TRX-003895,"Cafe,Leche,Pan"
TRX-003896,"Arroz,Cerveza,Chocolate,Manzanas,Pasta"
TRX-003897,"Cafe,Chocolate,Pan,Pañales,Vino"
TRX-003898,"Arroz,Cafe,Cerveza,Pan,Vino"
TRX-003899,Pasta
TRX-003900,"Cafe,Leche,Pan"
TRX-003901,"Cafe,Cerveza,Pan"
TRX-003902,"Arroz,Pañales"
TRX-003903,"Cerveza,Chocolate,Leche,Pasta,Vino"
TRX-003904,"Cerveza,Pañales"
TRX-003905,Chocolate
TRX-003906,"Cafe,Cerveza,Leche,Pan"
TRX-003907,"Cerveza,Pañales"
TRX-003908,"Cafe,Leche,Pan"
TRX-003909,"Cerveza,Chocolate,Huevos,Pañales,Queso"
TRX-003910,"Arroz,Chocolate,Leche,Pan"
TRX-003911,"Cerveza,Pan,Pasta,Queso"
TRX-003912,"Arroz,Pan,Pañales,Queso"
TRX-003913,"Cafe,Leche,Pan"
TRX-003914,"Chocolate,Manzanas,Pan,Pasta"
TRX-003915,Pasta
TRX-003916,"Cerveza,Pañales"
TRX-003917,"Cerveza,Leche,Pasta,Pañales,Queso"
TRX-003918,"Cerveza,Pañales"
TRX-003919,"Cafe,Leche,Pan"
TRX-003920,"Cafe,Cerveza,Leche,Pañales,Queso"
TRX-003921,"Cafe,Leche,Pan"
TRX-003922,"Leche,Pasta,Queso,Vino"
TRX-003923,"Cerveza,Pan,Pañales,Vino"
TRX-003924,"Cafe,Leche,Pan"
TRX-003925,"Arroz,Cafe,Leche,Pan,Pasta"
TRX-003926,"Cafe,Huevos,Leche,Pan,Pañales"
TRX-003927,"Cafe,Huevos,Manzanas,Pasta,Queso"
TRX-003928,"Arroz,Cafe,Cerveza,Chocolate,Pañales"
TRX-003929,"Cerveza,Pasta,Pañales"
TRX-003930,"Chocolate,Pañales"
TRX-003931,"Cafe,Cerveza,Chocolate,Pañales,Vino"
TRX-003932,Arroz
TRX-003933,"Cerveza,Pañales"
TRX-003934,"Chocolate,Leche,Manzanas,Pan"
TRX-003935,"Leche,Queso"
TRX-003936,"Cerveza,Pañales"
TRX-003937,"Cafe,Leche,Pan"
TRX-003938,"Cafe,Cerveza,Pan,Pañales"
TRX-003939,"Cafe,Leche,Pan"
TRX-003940,"Cerveza,Huevos,Pañales,Vino"
TRX-003941,"Cafe,Leche,Pan"
TRX-003942,"Cerveza,Pañales,Vino"
TRX-003943,"Cerveza,Huevos,Pan,Pañales"
TRX-003944,"Cerveza,Pañales"
TRX-003945,Pasta
TRX-003946,"Cafe,Leche,Pan"
TRX-003947,"Cafe,Leche,Pan"
TRX-003948,"Cerveza,Pañales"
TRX-003949,"Cafe,Leche,Pan,Pañales"
TRX-003950,"Arroz,Chocolate"
TRX-003951,"Cafe,Leche,Pan"
TRX-003952,"Arroz,Huevos,Manzanas,Pasta,Pañales"
TRX-003953,"Cerveza,Pañales"
TRX-003954,Leche
TRX-003955,"Huevos,Pan,Pañales,Vino"
TRX-003956,"Cerveza,Pañales"
TRX-003957,"Cerveza,Huevos,Leche"
TRX-003958,"Arroz,Huevos"
TRX-003959,"Cafe,Leche,Pan"
TRX-003960,"Cerveza,Pañales"
TRX-003961,"Arroz,Cerveza,Pasta,Pañales,Vino"
TRX-003962,"Cafe,Leche,Pan"
TRX-003963,"Chocolate,Leche,Pan,Pasta,Vino"
TRX-003964,"Cerveza,Pañales"
TRX-003965,"Arroz,Leche,Pañales,Queso"
TRX-003966,"Arroz,Chocolate,Leche,Pañales"
TRX-003967,"Cafe,Huevos,Leche,Pan"
TRX-003968,"Cafe,Leche,Pan"
TRX-003969,"Cafe,Leche,Pan,Vino"
TRX-003970,"Chocolate,Huevos,Pan,Queso,Vino"
TRX-003971,"Cerveza,Huevos"
TRX-003972,"Cerveza,Pañales"
TRX-003973,"Huevos,Pañales"
TRX-003974,"Cafe,Leche,Pan"
TRX-003975,"Cerveza,Pañales"
TRX-003976,"Cerveza,Pañales"
TRX-003977,"Cafe,Leche,Pan"
TRX-003978,"Cafe,Leche,Pan"
TRX-003979,"Cerveza,Pañales"
TRX-003980,"Arroz,Cafe,Cerveza,Manzanas,Queso"
TRX-003981,Cerveza
TRX-003982,"Arroz,Huevos,Pan,Pasta,Queso"
TRX-003983,"Cafe,Cerveza,Chocolate,Queso,Vino"
TRX-003984,"Cerveza,Pañales"
TRX-003985,"Leche,Manzanas,Pan,Pañales,Queso"
TRX-003986,Pan
TRX-003987,"Cafe,Cerveza,Pañales"
TRX-003988,Vino
TRX-003989,"Arroz,Cerveza,Huevos,Pañales"
TRX-003990,"Cerveza,Pañales"
TRX-003991,Manzanas
TRX-003992,"Huevos,Pan,Pasta,Queso,Vino"
TRX-003993,"Cerveza,Chocolate,Leche,Pañales,Queso"
TRX-003994,"Cafe,Huevos,Manzanas"
TRX-003995,"Chocolate,Pasta"
TRX-003996,"Cafe,Leche,Pan"
TRX-003997,Pan
TRX-003998,"Cafe,Leche,Pan,Queso"
TRX-003999,"Cerveza,Chocolate,Pañales"
TRX-004000,"Arroz,Chocolate,Huevos,Leche,Pan"
