id_venta,fecha,id_cliente,categoria,producto,cantidad,precio_unitario,descuento,ciudad_venta,total_venta
VNT-0038130,2024-01-26 15:00:00,CLI-00873,Servicios Cloud,Almacenamiento S3 1TB,6,154877.83,0.15,Bucaramanga,789876.93
VNT-0038131,2024-11-14 07:00:00,CLI-00485,Tecnología,Monitor 4K,16,1659974.71,0.0,Bucaramanga,26559595.36
VNT-0038132,2025-04-11 04:00:00,CLI-01141,Tecnología,Teclado Mecánico,16,264017.17,0.0,Bogotá,4224274.72
VNT-0038133,2023-06-06 04:00:00,CLI-01105,Papelería,Resma Papel Bond,3,22931.85,0.2,Tunja,55036.44
VNT-0038134,2024-04-23 14:00:00,CLI-01170,Papelería,Cuaderno Cuadriculado,4,17279.66,0.15,Duitama,58750.84
VNT-0038135,2025-04-13 13:00:00,CLI-00257,Tecnología,Laptop Pro,15,4771659.84,0.0,Sogamoso,71574897.6
VNT-0038136,2024-12-26 18:00:00,CLI-00403,Papelería,Cuaderno Cuadriculado,1,19272.78,0.0,Bucaramanga,19272.78
VNT-0038137,2025-08-01 05:00:00,CLI-00298,Papelería,Cuaderno Cuadriculado,5,18300.6,0.15,Bucaramanga,77777.55
VNT-0038138,2023-05-03 16:00:00,CLI-00961,Tecnología,Mouse Inalámbrico,7,112826.59,0.0,Bucaramanga,789786.13
VNT-0038139,2023-08-15 16:00:00,CLI-00110,Servicios Cloud,Base de Datos RDS,7,904435.53,0.2,Bucaramanga,5064838.97
VNT-0038140,2025-02-09 04:00:00,CLI-00740,Tecnología,Monitor 4K,3,1818966.96,0.0,Medellín,5456900.88
VNT-0038141,2023-12-23 06:00:00,CLI-00362,Servicios Cloud,Almacenamiento S3 1TB,1,148991.82,0.0,Bucaramanga,148991.82
VNT-0038142,2025-01-24 05:00:00,CLI-00664,Muebles,Escritorio Elevable,12,1623547.8,0.0,Cali,19482573.6
VNT-0038143,2023-12-02 08:00:00,CLI-01484,Muebles,Archivador Metálico,16,406953.19,0.0,Duitama,6511251.04
VNT-0038144,2024-01-10 10:00:00,CLI-01293,Hardware,Firewall Hardware,17,2981405.07,0.0,Medellín,50683886.19
VNT-0038145,2024-06-02 00:00:00,CLI-00897,Servicios Cloud,Almacenamiento S3 1TB,11,151284.96,0.1,Duitama,1497721.1
VNT-0038146,2023-01-04 06:00:00,CLI-00984,Servicios Cloud,Almacenamiento S3 1TB,14,154047.83,0.0,Medellín,2156669.62
VNT-0038147,2023-02-07 22:00:00,CLI-00919,Tecnología,Monitor 4K,6,1797917.62,0.2,Tunja,8630004.58
VNT-0038148,2024-07-08 17:00:00,CLI-00999,Tecnología,Monitor 4K,5,1761972.29,0.15,Sogamoso,7488382.23
VNT-0038149,2023-01-22 21:00:00,CLI-01429,Papelería,Cuaderno Cuadriculado,5,18494.09,0.05,Bogotá,87846.93
VNT-0038150,2023-08-28 20:00:00,CLI-00569,Muebles,Silla Ergonómica,7,853771.13,0.0,Tunja,5976397.91
VNT-0038151,2024-11-11 23:00:00,CLI-01163,Hardware,Switch Gigabit 24p,2,1288759.4,0.15,Sogamoso,2190890.98
VNT-0038152,2024-12-27 21:00:00,CLI-00684,Muebles,Archivador Metálico,15,397466.36,0.0,Tunja,5961995.4
VNT-0038153,2024-01-03 15:00:00,CLI-00156,Muebles,Silla Ergonómica,1,842782.53,0.0,Sogamoso,842782.53
VNT-0038154,2025-09-18 23:00:00,CLI-00815,Papelería,Marcadores Pro,11,35287.58,0.2,Bucaramanga,310530.7
VNT-0038155,2023-11-27 10:00:00,CLI-00386,Servicios Cloud,Base de Datos RDS,10,898391.52,0.2,Cali,7187132.16
VNT-0038156,2025-12-30 20:00:00,CLI-01343,Tecnología,Mouse Inalámbrico,13,124258.44,0.1,Duitama,1453823.75
VNT-0038157,2023-10-19 15:00:00,CLI-00604,Hardware,Switch Gigabit 24p,6,1173548.16,0.1,Bucaramanga,6337160.06
VNT-0038158,2023-10-09 07:00:00,CLI-00257,Papelería,Cuaderno Cuadriculado,18,17846.18,0.0,Bucaramanga,321231.24
VNT-0038159,2025-06-20 19:00:00,CLI-00723,Servicios Cloud,Base de Datos RDS,19,944268.47,0.0,Duitama,17941100.93
VNT-0038160,2023-01-30 18:00:00,CLI-01234,Papelería,Cuaderno Cuadriculado,8,17856.96,0.2,Duitama,114284.54
VNT-0038161,2024-09-04 16:00:00,CLI-00175,Servicios Cloud,Instancia VM vCPU4,5,505435.05,0.0,Tunja,2527175.25
VNT-0038162,2025-12-06 12:00:00,CLI-01098,Tecnología,Laptop Pro,15,4289038.74,0.0,Sogamoso,64335581.1
VNT-0038163,2025-05-30 02:00:00,CLI-00468,Servicios Cloud,Almacenamiento S3 1TB,5,151444.03,0.0,Tunja,757220.15
VNT-0038164,2023-10-08 03:00:00,CLI-01244,Papelería,Marcadores Pro,12,35895.6,0.1,Cali,387672.48
VNT-0038165,2024-04-25 18:00:00,CLI-01223,Muebles,Escritorio Elevable,10,1529758.49,0.0,Tunja,15297584.9
VNT-0038166,2024-04-15 18:00:00,CLI-01402,Tecnología,Mouse Inalámbrico,11,116406.37,0.0,Sogamoso,1280470.07
VNT-0038167,2024-02-24 01:00:00,CLI-00053,Servicios Cloud,Almacenamiento S3 1TB,13,158232.86,0.0,Bogotá,2057027.18
VNT-0038168,2023-06-21 01:00:00,CLI-00017,Tecnología,Teclado Mecánico,1,273665.87,0.05,Medellín,259982.58
VNT-0038169,2023-08-18 17:00:00,CLI-01121,Tecnología,Teclado Mecánico,17,284518.98,0.15,Tunja,4111299.26
VNT-0038170,2025-04-20 16:00:00,CLI-00195,Tecnología,Laptop Pro,7,4647515.3,0.0,Medellín,32532607.1
VNT-0038171,2024-12-21 14:00:00,CLI-00980,Tecnología,Teclado Mecánico,8,273473.27,0.2,Sogamoso,1750228.93
VNT-0038172,2023-03-06 12:00:00,CLI-01312,Servicios Cloud,Almacenamiento S3 1TB,15,142164.08,0.05,Bogotá,2025838.14
VNT-0038173,2023-06-21 06:00:00,CLI-01052,Tecnología,Mouse Inalámbrico,8,129211.09,0.05,Sogamoso,982004.28
VNT-0038174,2024-10-31 14:00:00,CLI-01211,Tecnología,Teclado Mecánico,13,267096.74,0.15,Tunja,2951418.98
VNT-0038175,2025-02-04 23:00:00,CLI-00351,Muebles,Silla Ergonómica,14,896236.0,0.0,Sogamoso,12547304.0
VNT-0038176,2024-02-09 05:00:00,CLI-00901,Muebles,Archivador Metálico,2,445070.55,0.0,Tunja,890141.1
VNT-0038177,2023-06-27 00:00:00,CLI-00799,Papelería,Resma Papel Bond,8,22690.2,0.2,Cali,145217.28
VNT-0038178,2023-07-06 06:00:00,CLI-01156,Muebles,Silla Ergonómica,6,833828.75,0.0,Bogotá,5002972.5
VNT-0038179,2023-03-29 19:00:00,CLI-01255,Muebles,Archivador Metálico,2,430477.7,0.0,Cali,860955.4
VNT-0038180,2025-05-05 21:00:00,CLI-00877,Muebles,Silla Ergonómica,4,870495.94,0.0,Sogamoso,3481983.76
VNT-0038181,2023-09-15 16:00:00,CLI-00859,Servicios Cloud,Base de Datos RDS,9,943755.39,0.0,Duitama,8493798.51
VNT-0038182,2025-01-01 20:00:00,CLI-00733,Tecnología,Mouse Inalámbrico,2,116669.42,0.2,Bucaramanga,186671.07
VNT-0038183,2024-07-19 10:00:00,CLI-01103,Hardware,Servidor Rack 2U,8,14561115.19,0.2,Medellín,93191137.22
VNT-0038184,2023-06-27 03:00:00,CLI-01324,Tecnología,Mouse Inalámbrico,12,129363.88,0.0,Bogotá,1552366.56
VNT-0038185,2024-07-22 22:00:00,CLI-00902,Servicios Cloud,Base de Datos RDS,4,886356.66,0.0,Cali,3545426.64
VNT-0038186,2024-03-04 17:00:00,CLI-01205,Muebles,Silla Ergonómica,4,837773.61,0.0,Duitama,3351094.44
VNT-0038187,2024-08-16 07:00:00,CLI-00515,Tecnología,Monitor 4K,4,1719200.31,0.1,Cali,6189121.12
VNT-0038188,2025-03-17 08:00:00,CLI-00065,Papelería,Marcadores Pro,17,33182.41,0.05,Bogotá,535895.92
VNT-0038189,2024-08-15 19:00:00,CLI-01156,Servicios Cloud,Base de Datos RDS,2,954327.1,0.05,Bogotá,1813221.49
VNT-0038190,2023-10-27 13:00:00,CLI-00211,Muebles,Silla Ergonómica,6,833581.86,0.15,Bogotá,4251267.49
VNT-0038191,2025-01-23 00:00:00,CLI-00412,Muebles,Silla Ergonómica,16,892069.73,0.15,Medellín,12132148.33
VNT-0038192,2023-01-01 09:00:00,CLI-01406,Tecnología,Monitor 4K,1,1733438.15,0.05,Bucaramanga,1646766.24
VNT-0038193,2023-12-16 23:00:00,CLI-01435,Hardware,Switch Gigabit 24p,1,1205697.63,0.05,Sogamoso,1145412.75
VNT-0038194,2024-12-23 18:00:00,CLI-00483,Servicios Cloud,Base de Datos RDS,12,871150.06,0.2,Cali,8363040.58
VNT-0038195,2023-11-18 21:00:00,CLI-01385,Muebles,Silla Ergonómica,3,857503.47,0.0,Tunja,2572510.41
VNT-0038196,2023-08-30 02:00:00,CLI-00977,Servicios Cloud,Instancia VM vCPU4,12,505079.97,0.0,Tunja,6060959.64
VNT-0038197,2024-06-13 06:00:00,CLI-00167,Muebles,Archivador Metálico,14,402872.16,0.05,Sogamoso,5358199.73
VNT-0038198,2025-08-20 17:00:00,CLI-00217,Servicios Cloud,Instancia VM vCPU4,16,468856.62,0.05,Cali,7126620.62
VNT-0038199,2025-12-22 04:00:00,CLI-01374,Papelería,Marcadores Pro,7,35923.47,0.0,Sogamoso,251464.29
VNT-0038200,2023-07-23 06:00:00,CLI-00772,Muebles,Silla Ergonómica,5,891746.19,0.15,Sogamoso,3789921.31
VNT-0038201,2024-04-26 20:00:00,CLI-01335,Tecnología,Laptop Pro,7,4289598.55,0.0,Bogotá,30027189.85
VNT-0038202,2024-05-24 18:00:00,CLI-01385,Hardware,Servidor Rack 2U,8,13180368.42,0.0,Bogotá,105442947.36
VNT-0038203,2024-05-10 03:00:00,CLI-01362,Servicios Cloud,Instancia VM vCPU4,5,448454.18,0.0,Duitama,2242270.9
VNT-0038204,2025-09-08 06:00:00,CLI-00203,Servicios Cloud,Almacenamiento S3 1TB,1,150873.52,0.0,Tunja,150873.52
VNT-0038205,2024-10-21 06:00:00,CLI-01083,Muebles,Silla Ergonómica,11,828024.27,0.1,Duitama,8197440.27
VNT-0038206,2025-01-28 18:00:00,CLI-00375,Tecnología,Teclado Mecánico,2,257954.54,0.15,Bucaramanga,438522.72
VNT-0038207,2023-02-14 05:00:00,CLI-01500,Papelería,Resma Papel Bond,10,23684.61,0.0,Medellín,236846.1
VNT-0038208,2025-05-24 16:00:00,CLI-01117,Servicios Cloud,Base de Datos RDS,5,912854.95,0.0,Bucaramanga,4564274.75
VNT-0038209,2025-12-04 23:00:00,CLI-00637,Hardware,Firewall Hardware,7,3026798.26,0.0,Duitama,21187587.82
VNT-0038210,2023-06-10 20:00:00,CLI-00589,Tecnología,Teclado Mecánico,15,262829.27,0.0,Tunja,3942439.05
VNT-0038211,2024-12-24 21:00:00,CLI-00055,Papelería,Resma Papel Bond,8,23623.44,0.0,Bucaramanga,188987.52
VNT-0038212,2024-04-03 05:00:00,CLI-00974,Servicios Cloud,Almacenamiento S3 1TB,13,155215.56,0.05,Duitama,1916912.17
VNT-0038213,2023-05-31 10:00:00,CLI-00601,Tecnología,Mouse Inalámbrico,12,123636.34,0.0,Medellín,1483636.08
VNT-0038214,2024-09-03 09:00:00,CLI-00222,Muebles,Archivador Metálico,4,422522.24,0.0,Bucaramanga,1690088.96
VNT-0038215,2025-03-16 08:00:00,CLI-01201,Tecnología,Teclado Mecánico,6,301349.38,0.2,Medellín,1446477.02
VNT-0038216,2025-04-15 11:00:00,CLI-01341,Servicios Cloud,Instancia VM vCPU4,18,454557.08,0.05,Bogotá,7772926.07
VNT-0038217,2025-05-31 04:00:00,CLI-01075,Hardware,Switch Gigabit 24p,10,1282373.3,0.0,Tunja,12823733.0
VNT-0038218,2024-09-11 04:00:00,CLI-01006,Hardware,Switch Gigabit 24p,14,1151363.76,0.0,Bucaramanga,16119092.64
VNT-0038219,2024-03-28 10:00:00,CLI-01346,Servicios Cloud,Base de Datos RDS,6,924949.61,0.0,Bucaramanga,5549697.66
VNT-0038220,2023-11-24 13:00:00,CLI-00252,Muebles,Silla Ergonómica,14,888421.53,0.0,Tunja,12437901.42
VNT-0038221,2023-11-24 08:00:00,CLI-01450,Servicios Cloud,Instancia VM vCPU4,6,456615.06,0.0,Duitama,2739690.36
VNT-0038222,2024-10-30 06:00:00,CLI-00031,Hardware,Servidor Rack 2U,15,14376093.37,0.0,Bogotá,215641400.55
VNT-0038223,2023-08-06 14:00:00,CLI-00638,Papelería,Cuaderno Cuadriculado,4,18018.57,0.15,Cali,61263.14
VNT-0038224,2025-01-04 17:00:00,CLI-01253,Muebles,Archivador Metálico,1,404785.66,0.1,Bucaramanga,364307.09
VNT-0038225,2024-10-16 06:00:00,CLI-01284,Hardware,Servidor Rack 2U,13,14449474.9,0.15,Sogamoso,159666697.65
VNT-0038226,2025-12-17 23:00:00,CLI-00129,Servicios Cloud,Base de Datos RDS,9,876523.62,0.0,Cali,7888712.58
VNT-0038227,2025-12-11 04:00:00,CLI-00598,Hardware,Switch Gigabit 24p,13,1122327.25,0.0,Medellín,14590254.25
VNT-0038228,2024-05-21 15:00:00,CLI-00408,Hardware,Servidor Rack 2U,11,14068804.07,0.15,Bogotá,131543318.05
VNT-0038229,2025-09-21 17:00:00,CLI-00584,Muebles,Silla Ergonómica,16,884253.7,0.2,Medellín,11318447.36
VNT-0038230,2025-09-25 11:00:00,CLI-00706,Hardware,Servidor Rack 2U,19,14440747.66,0.1,Bogotá,246936784.99
VNT-0038231,2024-03-26 19:00:00,CLI-00064,Papelería,Marcadores Pro,7,33235.78,0.15,Sogamoso,197752.89
VNT-0038232,2024-01-06 01:00:00,CLI-01349,Tecnología,Laptop Pro,12,4642409.75,0.05,Sogamoso,52923471.15
VNT-0038233,2025-01-12 15:00:00,CLI-00276,Papelería,Marcadores Pro,9,35098.64,0.15,Medellín,268504.6
VNT-0038234,2024-03-28 09:00:00,CLI-01364,Muebles,Silla Ergonómica,13,817855.01,0.05,Cali,10100509.37
VNT-0038235,2023-08-20 07:00:00,CLI-01020,Tecnología,Laptop Pro,9,4227453.47,0.0,Bogotá,38047081.23
VNT-0038236,2024-03-16 10:00:00,CLI-00185,Hardware,Firewall Hardware,19,3345588.21,0.05,Bucaramanga,60387867.19
VNT-0038237,2024-04-23 15:00:00,CLI-00808,Tecnología,Teclado Mecánico,7,259145.31,0.0,Cali,1814017.17
VNT-0038238,2025-10-11 08:00:00,CLI-01066,Hardware,Firewall Hardware,7,3169522.95,0.15,Duitama,18858661.55
VNT-0038239,2023-07-06 11:00:00,CLI-01423,Tecnología,Monitor 4K,7,1775276.08,0.05,Tunja,11805585.93
VNT-0038240,2024-11-15 20:00:00,CLI-00984,Muebles,Escritorio Elevable,12,1551178.02,0.2,Sogamoso,14891308.99
VNT-0038241,2025-11-24 20:00:00,CLI-01313,Muebles,Escritorio Elevable,2,1563799.27,0.0,Cali,3127598.54
VNT-0038242,2023-06-15 02:00:00,CLI-01415,Servicios Cloud,Almacenamiento S3 1TB,7,161229.1,0.05,Duitama,1072173.51
VNT-0038243,2023-06-05 06:00:00,CLI-00952,Tecnología,Laptop Pro,8,4644236.83,0.0,Bogotá,37153894.64
VNT-0038244,2024-07-24 15:00:00,CLI-01263,Hardware,Switch Gigabit 24p,5,1174142.37,0.05,Cali,5577176.26
VNT-0038245,2024-05-15 21:00:00,CLI-00839,Servicios Cloud,Almacenamiento S3 1TB,14,160022.1,0.0,Medellín,2240309.4
VNT-0038246,2023-10-04 04:00:00,CLI-01224,Servicios Cloud,Base de Datos RDS,4,854734.2,0.0,Bucaramanga,3418936.8
VNT-0038247,2023-03-17 21:00:00,CLI-01077,Tecnología,Teclado Mecánico,6,292686.11,0.0,Medellín,1756116.66
VNT-0038248,2025-02-23 03:00:00,CLI-01451,Muebles,Archivador Metálico,9,406043.28,0.0,Duitama,3654389.52
VNT-0038249,2023-12-11 07:00:00,CLI-00551,Hardware,Firewall Hardware,6,3196817.35,0.05,Bucaramanga,18221858.9
VNT-0038250,2025-12-05 18:00:00,CLI-01403,Tecnología,Monitor 4K,18,1917756.16,0.0,Bucaramanga,34519610.88
VNT-0038251,2024-01-07 22:00:00,CLI-00667,Tecnología,Mouse Inalámbrico,17,127676.99,0.05,Bogotá,2061983.39
VNT-0038252,2024-02-09 08:00:00,CLI-00666,Muebles,Escritorio Elevable,7,1653192.28,0.0,Medellín,11572345.96
VNT-0038253,2024-08-14 10:00:00,CLI-00909,Hardware,Switch Gigabit 24p,2,1135468.76,0.05,Bogotá,2157390.64
VNT-0038254,2024-10-30 05:00:00,CLI-00271,Muebles,Archivador Metálico,14,418674.27,0.0,Tunja,5861439.78
VNT-0038255,2025-05-17 18:00:00,CLI-00926,Muebles,Silla Ergonómica,16,838372.9,0.1,Duitama,12072569.76
VNT-0038256,2024-12-15 09:00:00,CLI-00437,Servicios Cloud,Instancia VM vCPU4,7,513335.56,0.0,Bogotá,3593348.92
VNT-0038257,2023-02-06 16:00:00,CLI-00250,Hardware,Firewall Hardware,15,3320592.79,0.1,Tunja,44828002.66
VNT-0038258,2025-11-25 21:00:00,CLI-01314,Tecnología,Laptop Pro,6,4753612.7,0.0,Bucaramanga,28521676.2
VNT-0038259,2024-07-03 05:00:00,CLI-00871,Tecnología,Teclado Mecánico,14,294791.29,0.2,Tunja,3301662.45
VNT-0038260,2024-04-06 20:00:00,CLI-00253,Tecnología,Laptop Pro,18,4595647.02,0.2,Medellín,66177317.09
VNT-0038261,2025-07-12 04:00:00,CLI-00647,Tecnología,Teclado Mecánico,16,297025.78,0.15,Bogotá,4039550.61
VNT-0038262,2023-10-12 23:00:00,CLI-00948,Muebles,Archivador Metálico,19,415866.64,0.0,Sogamoso,7901466.16
VNT-0038263,2024-04-08 16:00:00,CLI-00643,Tecnología,Laptop Pro,10,4678545.06,0.05,Bogotá,44446178.07
VNT-0038264,2025-08-08 12:00:00,CLI-01081,Papelería,Resma Papel Bond,16,20825.86,0.05,Bogotá,316553.07
VNT-0038265,2024-02-06 20:00:00,CLI-01052,Muebles,Silla Ergonómica,5,791957.79,0.05,Sogamoso,3761799.5
VNT-0038266,2025-12-16 13:00:00,CLI-00538,Muebles,Escritorio Elevable,12,1594585.7,0.0,Cali,19135028.4
VNT-0038267,2025-06-07 21:00:00,CLI-00853,Hardware,Switch Gigabit 24p,19,1264487.88,0.0,Duitama,24025269.72
VNT-0038268,2023-11-08 10:00:00,CLI-00926,Tecnología,Mouse Inalámbrico,7,123855.74,0.05,Cali,823640.67
VNT-0038269,2024-06-12 16:00:00,CLI-00661,Muebles,Archivador Metálico,18,441086.05,0.0,Cali,7939548.9
VNT-0038270,2024-11-22 10:00:00,CLI-00122,Tecnología,Monitor 4K,1,1693623.8,0.0,Cali,1693623.8
VNT-0038271,2025-02-24 21:00:00,CLI-01198,Papelería,Marcadores Pro,11,33527.89,0.0,Duitama,368806.79
VNT-0038272,2023-09-02 20:00:00,CLI-01059,Servicios Cloud,Instancia VM vCPU4,9,499824.3,0.1,Sogamoso,4048576.83
VNT-0038273,2023-10-12 12:00:00,CLI-00140,Servicios Cloud,Instancia VM vCPU4,4,517128.86,0.0,Cali,2068515.44
VNT-0038274,2023-04-06 00:00:00,CLI-00981,Papelería,Marcadores Pro,2,36300.73,0.05,Bogotá,68971.39
VNT-0038275,2023-02-22 21:00:00,CLI-00306,Hardware,Firewall Hardware,11,3221382.9,0.15,Bogotá,30119930.12
VNT-0038276,2024-10-17 07:00:00,CLI-01105,Servicios Cloud,Almacenamiento S3 1TB,12,159034.58,0.0,Duitama,1908414.96
VNT-0038277,2023-09-13 14:00:00,CLI-00267,Tecnología,Laptop Pro,12,4598468.8,0.0,Tunja,55181625.6
VNT-0038278,2024-09-27 03:00:00,CLI-00047,Tecnología,Teclado Mecánico,16,283635.32,0.0,Medellín,4538165.12
VNT-0038279,2023-11-26 00:00:00,CLI-01335,Servicios Cloud,Base de Datos RDS,7,922264.77,0.0,Medellín,6455853.39
VNT-0038280,2024-06-27 14:00:00,CLI-00305,Hardware,Switch Gigabit 24p,7,1254662.18,0.0,Duitama,8782635.26
VNT-0038281,2023-04-02 14:00:00,CLI-00475,Muebles,Escritorio Elevable,9,1472553.36,0.1,Cali,11927682.22
VNT-0038282,2024-04-23 00:00:00,CLI-00964,Tecnología,Mouse Inalámbrico,19,127584.65,0.0,Sogamoso,2424108.35
VNT-0038283,2023-10-04 02:00:00,CLI-01098,Hardware,Switch Gigabit 24p,8,1252784.29,0.1,Medellín,9020046.89
VNT-0038284,2023-09-26 06:00:00,CLI-00503,Tecnología,Laptop Pro,8,4795158.4,0.0,Cali,38361267.2
VNT-0038285,2023-04-21 07:00:00,CLI-01258,Servicios Cloud,Base de Datos RDS,12,830020.41,0.2,Sogamoso,7968195.94
VNT-0038286,2024-06-06 13:00:00,CLI-00057,Tecnología,Teclado Mecánico,11,273299.27,0.0,Cali,3006291.97
VNT-0038287,2025-02-11 07:00:00,CLI-00252,Tecnología,Teclado Mecánico,3,271263.86,0.0,Bogotá,813791.58
VNT-0038288,2025-08-20 09:00:00,CLI-00983,Muebles,Escritorio Elevable,18,1723537.04,0.0,Cali,31023666.72
VNT-0038289,2025-07-08 02:00:00,CLI-00865,Servicios Cloud,Instancia VM vCPU4,10,465736.73,0.0,Bogotá,4657367.3
VNT-0038290,2024-02-11 21:00:00,CLI-00479,Tecnología,Teclado Mecánico,5,272100.65,0.2,Bogotá,1088402.6
VNT-0038291,2025-08-01 17:00:00,CLI-01151,Servicios Cloud,Almacenamiento S3 1TB,16,158500.9,0.15,Sogamoso,2155612.24
VNT-0038292,2024-08-02 05:00:00,CLI-00576,Tecnología,Teclado Mecánico,13,264151.19,0.05,Bucaramanga,3262267.2
VNT-0038293,2025-05-11 21:00:00,CLI-00182,Papelería,Resma Papel Bond,8,20819.37,0.0,Bucaramanga,166554.96
VNT-0038294,2024-10-21 01:00:00,CLI-01391,Muebles,Escritorio Elevable,9,1491756.3,0.15,Bogotá,11411935.7
VNT-0038295,2025-01-31 22:00:00,CLI-00507,Servicios Cloud,Base de Datos RDS,8,911365.52,0.0,Cali,7290924.16
VNT-0038296,2024-02-23 16:00:00,CLI-00833,Servicios Cloud,Base de Datos RDS,3,921011.37,0.0,Tunja,2763034.11
VNT-0038297,2023-10-03 14:00:00,CLI-00322,Tecnología,Laptop Pro,11,4484310.6,0.15,Medellín,41928304.11
VNT-0038298,2023-04-17 11:00:00,CLI-00631,Tecnología,Laptop Pro,10,4222449.7,0.15,Duitama,35890822.45
VNT-0038299,2024-04-18 03:00:00,CLI-01115,Hardware,Servidor Rack 2U,19,14718988.57,0.05,Medellín,265677743.69
VNT-0038300,2024-08-09 12:00:00,CLI-00092,Muebles,Escritorio Elevable,6,1656881.65,0.0,Sogamoso,9941289.9
VNT-0038301,2025-05-07 18:00:00,CLI-00792,Muebles,Silla Ergonómica,6,803623.57,0.1,Sogamoso,4339567.28
VNT-0038302,2025-05-14 08:00:00,CLI-00513,Tecnología,Laptop Pro,3,4774209.36,0.0,Bucaramanga,14322628.08
VNT-0038303,2025-03-17 07:00:00,CLI-00099,Hardware,Firewall Hardware,2,3026324.93,0.0,Sogamoso,6052649.86
VNT-0038304,2025-11-08 19:00:00,CLI-00868,Hardware,Servidor Rack 2U,16,14765899.78,0.1,Duitama,212628956.83
VNT-0038305,2023-06-24 00:00:00,CLI-00168,Tecnología,Mouse Inalámbrico,8,112860.97,0.0,Bogotá,902887.76
VNT-0038306,2023-04-09 15:00:00,CLI-00170,Papelería,Cuaderno Cuadriculado,8,16943.26,0.05,Sogamoso,128768.78
VNT-0038307,2025-07-03 10:00:00,CLI-00286,Hardware,Servidor Rack 2U,7,14370273.09,0.0,Sogamoso,100591911.63
VNT-0038308,2023-05-04 12:00:00,CLI-00568,Muebles,Escritorio Elevable,10,1546585.46,0.0,Duitama,15465854.6
VNT-0038309,2023-03-17 16:00:00,CLI-01217,Muebles,Archivador Metálico,19,443543.36,0.1,Sogamoso,7584591.46
VNT-0038310,2024-07-12 16:00:00,CLI-00058,Muebles,Silla Ergonómica,6,865504.06,0.0,Bucaramanga,5193024.36
VNT-0038311,2024-11-08 10:00:00,CLI-00712,Tecnología,Teclado Mecánico,2,259299.5,0.15,Sogamoso,440809.15
VNT-0038312,2024-06-22 19:00:00,CLI-01496,Servicios Cloud,Base de Datos RDS,7,905890.41,0.0,Cali,6341232.87
VNT-0038313,2023-08-01 10:00:00,CLI-00544,Muebles,Escritorio Elevable,3,1610768.69,0.15,Bogotá,4107460.16
VNT-0038314,2023-03-25 04:00:00,CLI-00654,Papelería,Cuaderno Cuadriculado,9,18959.71,0.2,Cali,136509.91
VNT-0038315,2023-04-08 04:00:00,CLI-00119,Tecnología,Teclado Mecánico,16,280839.41,0.0,Cali,4493430.56
VNT-0038316,2025-03-15 18:00:00,CLI-01359,Servicios Cloud,Instancia VM vCPU4,2,490711.03,0.05,Sogamoso,932350.96
VNT-0038317,2025-01-02 03:00:00,CLI-01381,Servicios Cloud,Instancia VM vCPU4,9,491429.84,0.0,Medellín,4422868.56
VNT-0038318,2024-05-24 21:00:00,CLI-00529,Papelería,Marcadores Pro,8,34118.88,0.0,Bucaramanga,272951.04
VNT-0038319,2023-06-28 16:00:00,CLI-00903,Hardware,Switch Gigabit 24p,11,1283968.95,0.0,Medellín,14123658.45
VNT-0038320,2023-01-25 06:00:00,CLI-01441,Tecnología,Monitor 4K,19,1847062.95,0.2,Sogamoso,28075356.84
VNT-0038321,2023-06-17 23:00:00,CLI-00712,Servicios Cloud,Instancia VM vCPU4,3,515658.8,0.15,Duitama,1314929.94
VNT-0038322,2023-06-19 06:00:00,CLI-01174,Papelería,Cuaderno Cuadriculado,14,18698.75,0.1,Medellín,235604.25
VNT-0038323,2023-12-31 05:00:00,CLI-00364,Tecnología,Mouse Inalámbrico,7,126120.92,0.1,Cali,794561.8
VNT-0038324,2025-10-28 00:00:00,CLI-00155,Tecnología,Laptop Pro,17,4777379.93,0.1,Bogotá,73093912.93
VNT-0038325,2023-09-29 03:00:00,CLI-00010,Muebles,Archivador Metálico,8,417324.25,0.15,Bucaramanga,2837804.9
VNT-0038326,2024-10-08 03:00:00,CLI-00508,Hardware,Switch Gigabit 24p,2,1149936.95,0.05,Medellín,2184880.2
VNT-0038327,2023-06-19 04:00:00,CLI-01313,Servicios Cloud,Base de Datos RDS,2,870534.67,0.0,Sogamoso,1741069.34
VNT-0038328,2023-12-02 22:00:00,CLI-00628,Papelería,Resma Papel Bond,19,22564.9,0.0,Bucaramanga,428733.1
VNT-0038329,2024-09-16 21:00:00,CLI-00916,Tecnología,Mouse Inalámbrico,1,126799.32,0.0,Tunja,126799.32
VNT-0038330,2024-12-20 12:00:00,CLI-00442,Hardware,Switch Gigabit 24p,2,1139103.2,0.05,Tunja,2164296.08
VNT-0038331,2023-03-17 06:00:00,CLI-00714,Muebles,Silla Ergonómica,13,885270.96,0.0,Bucaramanga,11508522.48
VNT-0038332,2025-02-20 05:00:00,CLI-01312,Papelería,Cuaderno Cuadriculado,18,19095.0,0.0,Tunja,343710.0
VNT-0038333,2023-12-05 18:00:00,CLI-00208,Servicios Cloud,Base de Datos RDS,9,861761.99,0.1,Bogotá,6980272.12
VNT-0038334,2024-06-19 09:00:00,CLI-01005,Tecnología,Monitor 4K,11,1885718.96,0.1,Sogamoso,18668617.7
VNT-0038335,2025-01-21 11:00:00,CLI-00820,Servicios Cloud,Instancia VM vCPU4,6,481733.63,0.1,Cali,2601361.6
